step,time,method,M,solve_s,flux_s,transport_s,viz_s,p_l2_drift,flux_l2_drift,pinn_rmse,pinn_pre_rmse,pinn_iterations,pinn_wall_s,pinn_pre_eval_s,pinn_linear_s,pinn_sync_s,pinn_error_s,pinn_trainable_params,pinn_stop_reason,R_xi_mean_abs,R_xi_median_abs,R_xi_rmse,R_xi_max_abs,R_xi_sum,CFL,cfl_violated,S_preclip_min,S_preclip_max,S_post_min,S_post_max,mass_balance,stored_water,n_substeps,dt_substep
333,0.00333,NLR,1.0,0.020928733007167466,0.0691463339899201,0.0004062390071339905,2.119006239809096e-06,0.0006495685063988335,0.00029924493975313934,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8555411771996737e-05,3.9898639947466563e-17,0.00033393252340522205,0.01438583173586272,-0.0001231232234946378,0.21905338421182902,0,0.0,0.8454727065294566,0.0,0.8454727065294566,2.541098841762901e-20,0.0033300000000000083,1,1e-05
334,0.00334,NLR,1.0,0.020878325987723656,0.07305410099797882,0.0005332719883881509,2.7380010578781366e-06,0.0006488803177578235,0.00029903334321047277,nan,nan,,0.0,nan,nan,nan,nan,0,,1.855552562313628e-05,4.0332320816460765e-17,0.00033393364153668187,0.014385872934511212,-0.000123123339798638,0.2190540106660983,0,0.0,0.8458037161513542,0.0,0.8458037161513542,2.541098841762901e-20,0.0033400000000000083,1,1e-05
335,0.00335,NLR,1.0,0.018968042990309186,0.07258846200420521,0.00042675000440794975,2.5810004444792867e-06,0.000648194852854359,0.00029882848734623244,nan,nan,,0.0,nan,nan,nan,nan,0,,1.855563881593564e-05,3.903127820947816e-17,0.00033393475601050033,0.014385914021992185,-0.00012312345199125697,0.21905463542919779,0,0.0,0.8461331051329875,0.0,0.8461331051329875,-4.0826988057657276e-19,0.003350000000000008,1,1e-05
336,0.00336,NLR,1.0,0.0247282729978906,0.0709838119946653,0.0007726060139248148,2.9329967219382524e-06,0.0006475126308746243,0.0002986305999634175,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8555751351868303e-05,3.9898639947466563e-17,0.0003339358668402307,0.014385954998831885,-0.00012312356011295376,0.21905525850910834,0,0.0,0.8464608862188111,0.0,0.8464608862188111,2.541098841762901e-20,0.003360000000000008,1,1e-05
337,0.00337,NLR,1.0,0.02323268700274639,0.07826389800175093,0.0005353180022211745,2.9650109354406595e-06,0.0006468341845131899,0.00029843989889207564,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8555863232717778e-05,4.0766001685454967e-17,0.0003339369740426265,0.014385995865666468,-0.00012312366413115604,0.21905587991549183,0,0.0,0.8467870720145338,0.0,0.8467870720145338,4.590918574118308e-19,0.0033700000000000084,1,1e-05
338,0.00338,NLR,1.0,0.022357114998158067,0.07446542898833286,0.0004582519904943183,2.020009560510516e-06,0.0006461600573565007,0.0002982565905083922,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8555974460713308e-05,3.8163916471489756e-17,0.00033393807763775466,0.014386036623246667,-0.00012312376408186193,0.21905649965974044,0,0.0,0.8471116749890473,0.0,0.8471116749890473,-4.0826988057657276e-19,0.003380000000000008,1,1e-05
339,0.0033900000000000002,NLR,1.0,0.021319997002137825,0.06991699400532525,0.00044748200161848217,2.7329951990395784e-06,0.0006454908016703981,0.0002980808682751417,nan,nan,,0.0,nan,nan,nan,nan,0,,1.855608503857453e-05,4.163336342344337e-17,0.00033393917764904993,0.01438607727243868,-0.00012312385982522772,0.2190571177550084,0,0.0,0.8474347074763218,0.0,0.8474347074763218,2.541098841762901e-20,0.003390000000000008,1,1e-05
340,0.0034000000000000002,NLR,1.0,0.02446980400418397,0.08002705599938054,0.0005271770060062408,2.9610091587528586e-06,0.0006448269758403625,0.0002979129114337216,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8556194969396124e-05,3.8163916471489756e-17,0.00033394027410340796,0.014386117814226829,-0.00012312395152348427,0.21905773421625763,0,0.0,0.847756181677271,0.0,0.847756181677271,2.541098841762901e-20,0.003400000000000008,1,1e-05
341,0.0034100000000000003,NLR,1.0,0.022625168989179656,0.07347461400786415,0.0006314610072877258,3.2999960239976645e-06,0.0006441691421715839,0.0002977528837219325,nan,nan,,0.0,nan,nan,nan,nan,0,,1.855630425680867e-05,3.9898639947466563e-17,0.000333941367031239,0.01438615824971623,-0.0001231240388955181,0.2190583490602585,0,0.0,0.8480761096615843,0.0,0.8480761096615843,2.541098841762901e-20,0.003410000000000008,1,1e-05
342,0.0034200000000000003,NLR,1.0,0.025101976993028075,0.07338128300034441,0.0005607460043393075,2.8260110411792994e-06,0.0006435178641865084,0.0002976009323176546,nan,nan,,0.0,nan,nan,nan,nan,0,,1.855641290484473e-05,3.9898639947466563e-17,0.00033394245646650164,0.014386198580132126,-0.00012312412215017933,0.2190589623056364,0,0.0,0.8483945033695296,0.0,0.8483945033695296,2.541098841762901e-20,0.003420000000000008,1,1e-05
343,0.0034300000000000003,NLR,1.0,0.02189201799046714,0.07800436700927094,0.0005277480086078867,3.1249946914613247e-06,0.0006428737047001279,0.0002974571867375513,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8556520918007534e-05,3.859759734048396e-17,0.0003339435424467198,0.014386238806821217,-0.0001231242011946971,0.21905957397285541,0,0.0,0.8487113746137251,0.0,0.8487113746137251,4.590918574118308e-19,0.0034300000000000086,1,1e-05
344,0.0034400000000000003,NLR,1.0,0.027427352004451677,0.07353584600787144,0.00041521999810356647,2.7810019673779607e-06,0.00064223722318208,0.00029732175801014247,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8556628301330807e-05,3.8760227666356784e-17,0.00033394462501301186,0.014386278931252328,-0.00012312427602895816,0.2190601840842357,0,0.0,0.8490267350808823,0.0,0.8490267350808823,-4.0826988057657276e-19,0.003440000000000008,1,1e-05
345,0.0034500000000000004,NLR,1.0,0.02412267599720508,0.07748662200174294,0.0005334140005288646,3.0040100682526827e-06,0.0006416089734473851,0.00029719473787534565,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8556735060277792e-05,4.119968255444917e-17,0.00033394570421010694,0.01438631895501663,-0.00012312434668379447,0.21906079266394338,0,0.0,0.8493405963335198,0.0,0.8493405963335198,-4.0826988057657276e-19,0.0034500000000000077,1,1e-05
346,0.0034600000000000004,NLR,1.0,0.02251511500799097,0.07516492900322191,0.0003958040033467114,2.4460023269057274e-06,0.0006409895016635406,0.00029707619811828313,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8556841200819054e-05,3.946495907847236e-17,0.00033394678008627184,0.01438635887982409,-0.0001231244130983938,0.21906139973797786,0,0.0,0.8496529698116484,0.0,0.8496529698116484,8.927727264060326e-19,0.0034600000000000086,1,1e-05
347,0.0034700000000000004,NLR,1.0,0.022555714996997267,0.08271019399398938,0.0004459990013856441,2.6229972718283534e-06,0.0006403793438729681,0.00029696619007062093,nan,nan,,0.0,nan,nan,nan,nan,0,,1.855694672939521e-05,3.6917083973131426e-17,0.00033394785269332835,0.0143863987075048,-0.00012312447519974932,0.2190620053341552,0,0.0,0.8499638668344297,0.0,0.8499638668344297,-4.0826988057657276e-19,0.0034700000000000082,1,1e-05
348,0.0034800000000000005,NLR,1.0,0.019768726007896475,0.07027727700187825,0.00038076700002420694,2.578002749942243e-06,0.0006397790239125282,0.00029686474420864716,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8557051652932577e-05,4.087442190270352e-17,0.00033394892208661006,0.014386438440006533,-0.00012312453323077397,0.21906260948209033,0,0.0,0.8502732986018057,0.0,0.8502732986018057,4.590918574118308e-19,0.0034800000000000087,1,1e-05
349,0.0034900000000000005,NLR,1.0,0.0219714590057265,0.07424076800816692,0.0003931340033886954,2.3410102585330606e-06,0.0006391890516053235,0.0002967718698249426,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8557155978825513e-05,3.8163916471489756e-17,0.0003339499883249208,0.014386478079394527,-0.00012312458696501623,0.21906321221314512,0,0.0,0.8505812761961028,0.0,0.8505812761961028,2.541098841762901e-20,0.0034900000000000087,1,1e-05
350,0.0035,NLR,1.0,0.021389973000623286,0.0745602399983909,0.00041290798981208354,2.645989297889173e-06,0.0006386099203252877,0.0002966875549544491,nan,nan,,0.0,nan,nan,nan,nan,0,,1.855725971491452e-05,4.050850366948966e-17,0.00033395105147040647,0.014386517627844153,-0.00012312463656123011,0.21906381356041188,0,0.0,0.8508878105836097,0.0,0.8508878105836097,2.541098841762901e-20,0.0035000000000000087,1,1e-05
351,0.00351,NLR,1.0,0.022080858994740993,0.06960752799932379,0.00041060900548473,2.592001692391932e-06,0.0006380421055282747,0.0002966117662553556,nan,nan,,0.0,nan,nan,nan,nan,0,,1.855736286956841e-05,3.9898639947466563e-17,0.00033395211158852964,0.014386557087642249,-0.00012312468188223395,0.21906441355865006,0,0.0,0.8511929126161291,0.0,0.8511929126161291,-4.0826988057657276e-19,0.0035100000000000083,1,1e-05
352,0.00352,NLR,1.0,0.020850631000939757,0.07207519900111947,0.00044144100684206933,2.6239868020638824e-06,0.0006374860625024353,0.00029654444917692025,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8557465451495883e-05,3.9898639947466563e-17,0.00033395316874800505,0.014386596461184231,-0.00012312472308074695,0.2190650122442527,0,0.0,0.8514965930325037,0.0,0.8514965930325037,2.541098841762901e-20,0.0035200000000000084,1,1e-05
353,0.00353,NLR,1.0,0.02055691099667456,0.08152791699103545,0.0004786200006492436,2.392000169493258e-06,0.0006369422251337978,0.00029648552804390795,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8557567469953103e-05,4.119968255444917e-17,0.0003339542230205831,0.014386635750964771,-0.00012312475998558844,0.21906560965517063,0,0.0,0.851798862460119,0.0,0.851798862460119,2.541098841762901e-20,0.0035300000000000084,1,1e-05
354,0.00354,NLR,1.0,0.019921387007343583,0.06064469399279915,0.00036340299993753433,2.0709994714707136e-06,0.0006364110036852077,0.00029643490648219306,nan,nan,,0.0,nan,nan,nan,nan,0,,1.855766893456046e-05,4.0766001685454967e-17,0.0003339552744810778,0.014386674959580681,-0.0001231247928091521,0.2190662058308723,0,0.0,0.8520997314163807,0.0,0.8520997314163807,4.590918574118308e-19,0.003540000000000009,1,1e-05
355,0.00355,NLR,1.0,0.017120128992246464,0.06886684500204865,0.0003652239975053817,2.030996256507933e-06,0.0006358927838592671,0.0002963924676980492,nan,nan,,0.0,nan,nan,nan,nan,0,,1.855776985534663e-05,3.9898639947466563e-17,0.0003339563232071428,0.014386714089722474,-0.00012312482146816317,0.21906680081225405,0,0.0,0.8523992103101681,0.0,0.8523992103101681,2.541098841762901e-20,0.003550000000000009,1,1e-05
356,0.0035600000000000002,NLR,1.0,0.019490855003823526,0.06638866699358914,0.00041022500954568386,2.549000782892108e-06,0.0006353879249283837,0.0002963580750619744,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8557870242714694e-05,4.163336342344337e-17,0.0003339573692791782,0.014386753144169928,-0.00012312484608314138,0.21906739464158492,0,0.0,0.852697309443265,0.0,0.852697309443265,2.541098841762901e-20,0.003560000000000009,1,1e-05
357,0.0035700000000000003,NLR,1.0,0.01997604500502348,0.0723316520015942,0.00038540500099770725,2.902001142501831e-06,0.0006348967586954359,0.00029633157263796747,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8557970107533745e-05,3.859759734048396e-17,0.0003339584127801858,0.014386792125788084,-0.00012312486659671405,0.21906798736241523,0,0.0,0.8529940390117674,0.0,0.8529940390117674,2.541098841762901e-20,0.003570000000000009,1,1e-05
358,0.0035800000000000003,NLR,1.0,0.023372664989437908,0.06671342598565388,0.00040682899998500943,2.2500025806948543e-06,0.0006344195881706246,0.00029631278586911877,nan,nan,,0.0,nan,nan,nan,nan,0,,1.855806946101553e-05,3.9898639947466563e-17,0.000333959453795575,0.014386831037519698,-0.0001231248829995655,0.21906857901950302,0,0.0,0.8532894091074682,0.0,0.8532894091074682,4.590918574118308e-19,0.0035800000000000094,1,1e-05
359,0.0035900000000000003,NLR,1.0,0.023691452006460167,0.08040816799621098,0.0003671480080811307,2.3120082914829254e-06,0.0006339566864956386,0.0002963015223124727,nan,nan,,0.0,nan,nan,nan,nan,0,,1.855816831459814e-05,4.163336342344337e-17,0.00033396049241308726,0.014386869882383468,-0.0001231248953471365,0.21906916965872789,0,0.0,0.8535834297192204,0.0,0.8535834297192204,-8.419507495707745e-19,0.0035900000000000085,1,1e-05
360,0.0036000000000000003,NLR,1.0,0.020808692992432043,0.0753459190018475,0.0005787839909316972,3.102002665400505e-06,0.0006335082959562684,0.0002962975724413591,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8558266680156488e-05,3.903127820947816e-17,0.0003339615287225518,0.014386908663464482,-0.00012312490377466932,0.21906975932700234,0,0.0,0.8538761107342788,0.0,0.8538761107342788,4.590918574118308e-19,0.003600000000000009,1,1e-05
361,0.0036100000000000004,NLR,1.0,0.02266431099269539,0.0718197969981702,0.00037940200127195567,2.5690096663311124e-06,0.0006330746273530478,0.0002963007104663653,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8558364569885e-05,3.903127820947816e-17,0.0003339625628157326,0.014386947383909332,-0.00012312490816415175,0.21907034807216713,0,0.0,0.8541674619396197,0.0,0.8541674619396197,2.541098841762901e-20,0.003610000000000009,1,1e-05
362,0.0036200000000000004,NLR,1.0,0.019722582001122646,0.06926586201007012,0.0003846159961540252,2.5379995349794626e-06,0.0006326558588935173,0.0002963106953031279,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8558461996108e-05,4.163336342344337e-17,0.000333963594786167,0.014386986046920347,-0.00012312490870737685,0.21907093594291388,0,0.0,0.8544574930232405,0.0,0.8544574930232405,-4.0826988057657276e-19,0.0036200000000000086,1,1e-05
363,0.0036300000000000004,NLR,1.0,0.0239168310072273,0.07004569299169816,0.00040826400800142437,2.282002242282033e-06,0.0006322521359614863,0.00029632727145626327,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8558558971551128e-05,3.9898639947466563e-17,0.0003339646247289399,0.014387024655747593,-0.0001231249052745645,0.2190715229886652,0,0.0,0.8547462135754386,0.0,0.8547462135754386,4.590918574118308e-19,0.003630000000000009,1,1e-05
364,0.0036400000000000004,NLR,1.0,0.022075910994317383,0.11378071899525821,0.0004536440101219341,3.0349910957738757e-06,0.0006318635702291541,0.0002963501700578523,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8558655509118432e-05,3.881443777498106e-17,0.0003339656527405629,0.014387063213685547,-0.00012312489811117666,0.21907210925949522,0,0.0,0.85503363309007,0.0,0.85503363309007,-4.0826988057657276e-19,0.0036400000000000087,1,1e-05
365,0.0036500000000000005,NLR,1.0,0.02018286200473085,0.07584517999202944,0.00041035900358110666,2.429005689918995e-06,0.0006314902398076314,0.0002963791097934654,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8558751621979937e-05,3.7730235602495554e-17,0.00033396667891864303,0.014387101724059548,-0.00012312488696695435,0.21907269480599909,0,0.0,0.8553197609657883,0.0,0.8553197609657883,4.590918574118308e-19,0.003650000000000009,1,1e-05
366,0.0036600000000000005,NLR,1.0,0.019224227988161147,0.0736148249998223,0.0005731749988626689,2.8049980755895376e-06,0.0006311321882920745,0.0002964137980271228,nan,nan,,0.0,nan,nan,nan,nan,0,,1.855884732326801e-05,3.9898639947466563e-17,0.0003339677033618705,0.014387140190228243,-0.00012312487218251028,0.21907327967922113,0,0.0,0.855604606507265,0.0,0.855604606507265,2.541098841762901e-20,0.003660000000000009,1,1e-05
367,0.00367,NLR,1.0,0.017200264002894983,0.0742870660033077,0.00037256500218063593,2.282002242282033e-06,0.000630789425305422,0.00029645393172606383,nan,nan,,0.0,nan,nan,nan,nan,0,,1.855894262655788e-05,3.892285799222961e-17,0.0003339687261696528,0.014387178615568041,-0.0001231248536245374,0.21907386393051528,0,0.0,0.8558881789263892,0.0,0.8558881789263892,2.541098841762901e-20,0.003670000000000009,1,1e-05
368,0.00368,NLR,1.0,0.02013041899772361,0.07757812598720193,0.0003803180006798357,2.653003321029246e-06,0.000630461925962155,0.00029649919857644243,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8559037545394636e-05,3.903127820947816e-17,0.0003339697474420017,0.014387217003471786,-0.00012312483146189866,0.21907444761146283,0,0.0,0.8561704873434509,0.0,0.8561704873434509,2.541098841762901e-20,0.0036800000000000092,1,1e-05
369,0.00369,NLR,1.0,0.021016372993472032,0.07166052199318074,0.0007731520017841831,3.0520022846758366e-06,0.0006301496311856506,0.00029654927797123214,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8559132093465296e-05,3.9898639947466563e-17,0.00033397076727927706,0.014387255357337425,-0.0001231248057073783,0.21907503077374701,0,0.0,0.8564515407883038,0.0,0.8564515407883038,2.541098841762901e-20,0.0036900000000000092,1,1e-05
370,0.0037,NLR,1.0,0.01846472999022808,0.06505292699148413,0.00036309100687503815,2.3270113160833716e-06,0.0006298524478302638,0.0002966038420496036,nan,nan,,0.0,nan,nan,nan,nan,0,,1.855922628452578e-05,4.0766001685454967e-17,0.00033397178578202036,0.014387293680564461,-0.00012312477627993813,0.2190756134690503,0,0.0,0.8567313482015113,0.0,0.8567313482015113,8.927727264060326e-19,0.00370000000000001,1,1e-05
371,0.00371,NLR,1.0,0.024738396998145618,0.07969928300008178,0.0003757690137717873,2.3369939299300313e-06,0.000629570248726066,0.00029666255673886806,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8559320132327175e-05,3.8163916471489756e-17,0.00033397280305072654,0.014387331976544848,-0.00012312474351289351,0.21907619574895887,0,0.0,0.8570099184354754,0.0,0.8570099184354754,-8.419507495707745e-19,0.0037100000000000093,1,1e-05
372,0.00372,NLR,1.0,0.019274780002888292,0.07492315499985125,0.00038909500290174037,2.8389913495630026e-06,0.0006293028736260633,0.0002967250826663055,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8559413650758963e-05,3.9898639947466563e-17,0.0003339738191856129,0.014387370248654996,-0.00012312470719676952,0.2190767776648259,0,0.0,0.8572872602555462,0.0,0.8572872602555462,-4.0826988057657276e-19,0.003720000000000009,1,1e-05
373,0.0037300000000000002,NLR,1.0,0.02013505599461496,0.06670047900115605,0.0003658920031739399,2.1790037862956524e-06,0.0006290501288911749,0.0002967910762396546,nan,nan,,0.0,nan,nan,nan,nan,0,,1.855950685363594e-05,3.7621815385247004e-17,0.00033397483428649174,0.014387408500252663,-0.0001231246675864518,0.2190773592676953,0,0.0,0.8575633823411173,0.0,0.8575633823411173,8.927727264060326e-19,0.00373000000000001,1,1e-05
374,0.0037400000000000003,NLR,1.0,0.019593268996686675,0.07173191799665801,0.0003854240057989955,1.972992322407663e-06,0.0006288117887631394,0.0002968601904884337,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8559599754752487e-05,4.163336342344337e-17,0.0003339758484524697,0.014387446734665188,-0.00012312462455078458,0.21907794060816904,0,0.0,0.8578382932867015,0.0,0.8578382932867015,2.541098841762901e-20,0.00374000000000001,1,1e-05
375,0.0037500000000000003,NLR,1.0,0.01827195700025186,0.0663365850050468,0.0003595970047172159,2.3650063667446375e-06,0.0006285875954944446,0.00029693207606516596,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8559692367848424e-05,3.9898639947466563e-17,0.00033397686178179554,0.014387484955184826,-0.00012312457816826918,0.21907852173632064,0,0.0,0.8581120016029923,0.0,0.8581120016029923,-4.0826988057657276e-19,0.0037500000000000094,1,1e-05
376,0.0037600000000000003,NLR,1.0,0.022519554011523724,0.06743458000710234,0.00037589498970191926,1.8790015019476414e-06,0.0006283772602736443,0.000297006382082979,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8559784706556908e-05,3.9898639947466563e-17,0.0003339778743716727,0.01438752316506231,-0.00012312452875367326,0.21907910270159275,0,0.0,0.8583845157179082,0.0,0.8583845157179082,4.590918574118308e-19,0.00376000000000001,1,1e-05
377,0.0037700000000000003,NLR,1.0,0.01936096599092707,0.06344023199926596,0.0007599469972774386,2.4859909899532795e-06,0.0006281804642548686,0.0002970827569447185,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8559876784433302e-05,3.903127820947816e-17,0.00033397888631803564,0.014387561367499746,-0.00012312447604109409,0.2190796835526707,0,0.0,0.8586558439776216,0.0,0.8586558439776216,-4.0826988057657276e-19,0.0037700000000000095,1,1e-05
